"fecha_pago","total","n","antiguedad_promedio","antiguedad_max","monto_promedio","monto_mediana","monto_max","monto_min","prop_automovil","prop_station_wagon","prop_camioneta","prop_total","prop_cuota","prop_web","tipos_distintos","marcas_distintas","dia_semana","nombre_dia","es_fin_semana","dia_mes","log_total","log_n","promedio_total_7d","promedio_n_7d","monto_por_transaccion","cambio_total","cambio_n","cambio_pct_total","cambio_pct_n","cambio_prop_web","cambio_diversidad_tipos","cambio_diversidad_marcas","total_media","total_sd","n_media","n_sd","monto_promedio_media","monto_promedio_sd","antiguedad_promedio_media","antiguedad_promedio_sd","prop_web_media","prop_web_sd","prop_automovil_media","prop_automovil_sd","prop_station_wagon_media","prop_station_wagon_sd","zscore_total","zscore_n","zscore_monto_promedio","zscore_antiguedad","zscore_prop_web","anomaly_score","tipo_anomalia","es_anomalia"
2025-01-12,602438,13,19.0769230769231,30,46341.3846153846,35916,137329,17350,0.307692307692308,0.307692307692308,0.0769230769230769,0.615384615384615,0.384615384615385,1,6,7,7,"domingo",TRUE,12,13.3087416944081,2.63905732961526,3594134,80,46341.3846153846,-219469,-8,-26.702412803395,-38.0952380952381,0,0,-3,923110.75,365945.358590938,18.75,4.5,48458.77817139,10538.1931371383,14.1683535762483,3.40007228311304,1,0,0.325826585695007,0.0888617150474384,0.507295883940621,0.161937894399953,-0.876285878162556,-1.27774938334704,-0.200925671826111,1.44362376137621,0,0.446511627906977,"Normal",FALSE
2025-01-13,5365549,121,14.900826446281,40,44343.3801652893,35923,264079,2776,0.115702479338843,0.603305785123967,0.0991735537190083,0.867768595041322,0.132231404958678,0.776859504132231,10,25,1,"lunes",FALSE,13,15.4955094451019,4.80402104473326,4267159.14285714,94.5714285714286,44343.3801652893,4763111,108,790.639202706337,830.769230769231,-0.223140495867769,4,18,5040856.5,358034.343664124,112,17.0293863659264,45510.2031379132,4656.6860117137,14.6413004413711,0.451813521142486,0.758180418040208,0.0458751227852362,0.19613506505943,0.071618175696323,0.481705372481196,0.0941930998016404,0.906875291868397,0.528495094133181,-0.250569384457516,0.574282451770455,0.406286812528573,0.22015503875969,"Normal",FALSE
2025-01-14,5699574,125,14.56,28,45596.592,35933,235482,2776,0.272,0.496,0.08,0.896,0.104,0.72,8,22,2,"martes",FALSE,14,15.5559021686214,4.83628190695148,4416935.42857143,99.7142857142857,45596.592,334025,4,6.22536482287275,3.30578512396693,-0.0568595041322314,-2,-3,4952936.5,1003567.0742528,107.25,23.5283516918065,46390.5914783161,3478.96524098311,14.1231104784178,0.787891369299335,0.667730692968631,0.107293775590877,0.277949666988662,0.032118437811031,0.449728303421628,0.0546122457671965,0.743983654985396,0.754405782093228,-0.228228625609635,0.554434399415642,0.486707043716317,0.493023255813954,"Normal",FALSE
2025-01-15,5461796,110,13.3,46,49652.6909090909,35939,273439,2776,0.227272727272727,0.445454545454545,0.109090909090909,0.809090909090909,0.190909090909091,0.809090909090909,12,17,3,"miércoles",FALSE,15,15.5132884144518,4.70953020131233,4573579.57142857,103.285714285714,49652.6909090909,-237778,-15,-4.17185565096619,-12,0.0890909090909091,4,-5,3427044,2041561.60505367,80.25,39.7691253780283,39478.5193615935,9212.49799252589,14.6109090909091,1.31559076591502,0.862328907048008,0.0919277130424073,0.201989274770174,0.091538404518628,0.522658324821246,0.0756911416559535,0.996664511550137,0.748065865432629,1.1043879136053,-0.996365654354496,-0.578499630133875,0.223255813953488,"Normal",FALSE
2025-01-16,6070073,132,14.8939393939394,34,45985.4015151515,35946,266912,2997,0.25,0.393939393939394,0.136363636363636,0.871212121212121,0.128787878787879,0.681818181818182,12,25,4,"jueves",FALSE,16,15.6188813540652,4.89034912822175,4246632,92.5714285714286,45985.4015151515,608277,22,11.1369410355129,20,-0.127272727272727,0,8,6009205.4,1771640.56553165,123.2,50.4152754628991,51682.1260843731,17228.7056214887,14.2043421426542,0.85655696091953,0.75835390100096,0.0802299885663877,0.199720190295638,0.0638854605278547,0.524212675644901,0.0964343129566154,0.034356630335058,0.174549924883054,-0.330653077562078,0.80498645635824,-0.952766464289063,0.331782945736434,"Normal",FALSE
2025-01-17,6270478,122,15.4098360655738,46,51397.3606557377,35953,319447,2776,0.344262295081967,0.426229508196721,0.0491803278688525,0.852459016393443,0.147540983606557,0.704918032786885,13,22,5,"viernes",FALSE,17,15.6513633052254,4.81218435537242,4327402.14285714,92,51397.3606557377,200405,-10,3.30152536880528,-7.57575757575758,0.0230998509687035,1,-3,5077400.6,1127484.22194029,112.2,22.151749366585,45220.6622788956,3848.42042258329,14.6818194935885,0.769541673952581,0.809357675967197,0.0911655799699419,0.32165706985642,0.0478583239797555,0.464471787681134,0.0665102665982139,1.05817658170064,0.442400985932254,1.60499569644117,0.945916257687133,-1.14434864945479,0.558139534883721,"Normal",FALSE
2025-01-18,1476934,36,12.7222222222222,28,41025.9444444444,36660.5,110551,2776,0.416666666666667,0.305555555555556,0.111111111111111,0.75,0.25,1,8,15,6,"sábado",TRUE,18,14.2054795524206,3.61091791264422,4420977.42857143,94.1428571428571,41025.9444444444,-4793544,-86,-76.4462294581051,-70.4918032786885,0.295081967213115,-5,-7,1370424.25,626238.750315125,32.5,11.5036226178249,41148.4340886655,4193.68043212818,14.7685163536227,1.57284790892008,1,0,0.280633816538072,0.113813213152118,0.446829618372172,0.107131787069876,0.170078504291528,0.304249338781585,-0.0292081486137579,-1.3009293694954,0,0.423255813953488,"Normal",FALSE
2025-01-19,1055036,19,13.5789473684211,29,55528.2105263158,34108,359021,16657,0.210526315789474,0.684210526315789,0.0526315789473684,0.473684210526316,0.526315789473684,1,4,8,7,"domingo",TRUE,19,13.8690863953674,2.99573227355399,4485634.28571429,95,55528.2105263158,-421898,-17,-28.5657991487771,-47.2222222222222,0,-4,-7,923110.75,365945.358590938,18.75,4.5,48458.77817139,10538.1931371383,14.1683535762483,3.40007228311304,1,0,0.325826585695007,0.0888617150474384,0.507295883940621,0.161937894399953,0.360505323723531,0.0555543210150886,0.670839127338446,-0.17334598330636,0,0.444961240310077,"Normal",FALSE
2025-01-20,5323516,128,14.6328125,34,41589.96875,35976,206355,2776,0.2890625,0.390625,0.140625,0.8125,0.171875,0.8046875,13,23,1,"lunes",FALSE,20,15.4876447331195,4.85981240436167,4479629.57142857,96,41589.96875,4268480,109,404.581455040397,573.684210526316,-0.1953125,9,15,5040856.5,358034.343664124,112,17.0293863659264,45510.2031379132,4656.6860117137,14.6413004413711,0.451813521142486,0.758180418040208,0.0458751227852362,0.19613506505943,0.071618175696323,0.481705372481196,0.0941930998016404,0.789475939733364,0.939546834014544,-0.841850683912758,-0.01878222485932,1.01157058735962,0.333333333333333,"Normal",FALSE
2025-01-21,5899601,130,14.0769230769231,64,45381.5461538462,38423.5,220937,3012,0.323076923076923,0.461538461538462,0.0461538461538462,0.869230769230769,0.130769230769231,0.669230769230769,10,24,2,"martes",FALSE,21,15.5903954489735,4.87519732320115,4508204.85714286,96.7142857142857,45381.5461538462,576085,2,10.8215134508847,1.5625,-0.135456730769231,-3,1,4952936.5,1003567.0742528,107.25,23.5283516918065,46390.5914783161,3478.96524098311,14.1231104784178,0.787891369299335,0.667730692968631,0.107293775590877,0.277949666988662,0.032118437811031,0.449728303421628,0.0546122457671965,0.943299679904803,0.966914453105404,-0.290041787017295,-0.0586140956541269,0.0139680000436242,0.387596899224806,"Normal",FALSE
2025-01-22,3649376,89,14,31,41004.2247191011,35993,202072,2776,0.179775280898876,0.584269662921348,0.101123595505618,0.797752808988764,0.191011235955056,0.820224719101124,9,24,3,"miércoles",FALSE,22,15.1100670260588,4.49980967033027,4249287.71428571,93.7142857142857,41004.2247191011,-2250225,-41,-38.1419862122879,-31.5384615384615,0.150993949870354,-1,0,3427044,2041561.60505367,80.25,39.7691253780283,39478.5193615935,9212.49799252589,14.6109090909091,1.31559076591502,0.862328907048008,0.0919277130424073,0.201989274770174,0.091538404518628,0.522658324821246,0.0756911416559535,0.108902910124656,0.220019372186067,0.165612556136698,-0.464325741835105,-0.457516399733659,0.198449612403101,"Normal",FALSE
2025-01-23,4706351,104,13.875,33,45253.375,36000,245595,2951,0.221153846153846,0.586538461538462,0.0673076923076923,0.817307692307692,0.182692307692308,0.778846153846154,7,22,4,"jueves",FALSE,23,15.3644236436023,4.65396035015752,4054470.28571429,89.7142857142857,45253.375,1056975,15,28.9631706900029,16.8539325842697,-0.0413785652549697,-2,-2,6009205.4,1771640.56553165,123.2,50.4152754628991,51682.1260843731,17228.7056214887,14.2043421426542,0.85655696091953,0.75835390100096,0.0802299885663877,0.199720190295638,0.0638854605278547,0.524212675644901,0.0964343129566154,-0.735394314893376,-0.380836199744845,-0.373141847582595,-0.384450436614265,0.255100905787613,0,"Normal",FALSE
2025-01-24,4819623,117,14.2393162393162,34,41193.358974359,36007,314901,2776,0.290598290598291,0.538461538461538,0.094017094017094,0.829059829059829,0.136752136752137,0.905982905982906,9,20,5,"viernes",FALSE,24,15.3882064746852,4.77068462446567,3847205.28571429,89,41193.358974359,113272,13,2.40679031376962,12.5,0.127136752136752,2,-2,5077400.6,1127484.22194029,112.2,22.151749366585,45220.6622788956,3848.42042258329,14.6818194935885,0.769541673952581,0.809357675967197,0.0911655799699419,0.32165706985642,0.0478583239797555,0.464471787681134,0.0665102665982139,-0.228630782551907,0.216686197191308,-1.04648212972144,-0.574947107528262,1.05872586409392,0.213953488372093,"Normal",FALSE
2025-01-25,2210550,47,14.3829787234043,29,47032.9787234043,36013,638171,6433,0.25531914893617,0.553191489361702,0.0638297872340425,0.638297872340426,0.361702127659574,1,6,15,6,"sábado",TRUE,25,14.6087523636855,3.87120101090789,3952007.57142857,90.5714285714286,47032.9787234043,-2609073,-70,-54.1343793902552,-59.8290598290598,0.094017094017094,-3,-5,1370424.25,626238.750315125,32.5,11.5036226178249,41148.4340886655,4193.68043212818,14.7685163536227,1.57284790892008,1,0,0.280633816538072,0.113813213152118,0.446829618372172,0.107131787069876,1.34154226234498,1.26046154638085,1.40319335000765,-0.245105148131177,0,0.444961240310077,"Normal",FALSE
2025-01-26,1380596,24,11.3333333333333,22,57524.8333333333,37244.5,202674,3109,0.416666666666667,0.458333333333333,0.0416666666666667,0.708333333333333,0.291666666666667,1,5,10,7,"domingo",TRUE,26,14.1380265722809,3.2188758248682,3998516.14285714,91.2857142857143,57524.8333333333,-829954,-23,-37.5451358259257,-48.936170212766,0,-1,-5,923110.75,365945.358590938,18.75,4.5,48458.77817139,10538.1931371383,14.1683535762483,3.40007228311304,1,0,0.325826585695007,0.0888617150474384,0.507295883940621,0.161937894399953,1.25014633779349,1.16664074131686,0.860304509315038,-0.833787233957265,0,0.578294573643411,"Normal",FALSE
2025-01-27,4823221,110,14.0090909090909,32,43847.4636363636,36030,206677,2776,0.2,0.427272727272727,0.245454545454545,0.809090909090909,0.181818181818182,0.754545454545455,7,25,1,"lunes",FALSE,27,15.388952727434,4.70953020131233,3927045.42857143,88.7142857142857,43847.4636363636,3442625,86,249.357886014446,358.333333333333,-0.245454545454545,2,15,5040856.5,358034.343664124,112,17.0293863659264,45510.2031379132,4656.6860117137,14.6413004413711,0.451813521142486,0.758180418040208,0.0458751227852362,0.19613506505943,0.071618175696323,0.481705372481196,0.0941930998016404,-0.607862077453051,-0.117443354251818,-0.357064973172023,-1.39896131162852,-0.0790637039020748,0.192248062015504,"Normal",FALSE
2025-01-28,3847284,89,14.8202247191011,33,43227.9101123596,36037,257486,3396,0.269662921348315,0.370786516853933,0.168539325842697,0.865168539325843,0.134831460674157,0.764044943820225,9,17,2,"martes",FALSE,28,15.162878262692,4.49980967033027,3633857.28571429,82.8571428571429,43227.9101123596,-975937,-21,-20.2341339946894,-19.0909090909091,0.00949948927477018,2,-8,4952936.5,1003567.0742528,107.25,23.5283516918065,46390.5914783161,3478.96524098311,14.1231104784178,0.787891369299335,0.667730692968631,0.107293775590877,0.277949666988662,0.032118437811031,0.449728303421628,0.0546122457671965,-1.10172257366358,-0.775656649194445,-0.909086770339265,0.884672431505395,0.896832710477645,0.37984496124031,"Normal",FALSE
2025-01-29,3996598,100,14.78,38,39965.98,36044,206757,2776,0.31,0.47,0.11,0.81,0.16,0.82,11,19,3,"miércoles",FALSE,29,15.2009543074166,4.61512051684126,3683460.42857143,84.4285714285714,39965.98,149314,11,3.88102360002538,12.3595505617978,0.0559550561797753,2,2,3427044,2041561.60505367,80.25,39.7691253780283,39478.5193615935,9212.49799252589,14.6109090909091,1.31559076591502,0.862328907048008,0.0919277130424073,0.201989274770174,0.091538404518628,0.522658324821246,0.0756911416559535,0.278979580416398,0.496615154362838,0.05291297034862,0.128518732115073,-0.459958263099536,0.0356589147286822,"Normal",FALSE
2025-01-30,6991720,85,14.3647058823529,32,82255.5294117647,36054,3055454,0,0.152941176470588,0.611764705882353,0.129411764705882,0.870588235294118,0.105882352941176,0.823529411764706,8,16,4,"jueves",FALSE,30,15.7602372927754,4.45434729625351,4009941.71428571,81.7142857142857,82255.5294117647,2995122,-15,74.9417879906861,-15,0.00352941176470589,-3,-3,6009205.4,1771640.56553165,123.2,50.4152754628991,51682.1260843731,17228.7056214887,14.2043421426542,0.85655696091953,0.75835390100096,0.0802299885663877,0.199720190295638,0.0638854605278547,0.524212675644901,0.0964343129566154,0.554578969944561,-0.757705355742347,1.77456181686698,0.187197147766879,0.811347193332196,0.288372093023256,"Normal",FALSE
2025-01-31,5290781,123,15.5934959349593,29,43014.4796747967,36060,267733,2776,0.349593495934959,0.48780487804878,0.0975609756097561,0.869918699186992,0.121951219512195,0.878048780487805,6,19,5,"viernes",FALSE,31,15.4814766189962,4.82028156560504,4077250,82.5714285714286,43014.4796747967,-1700939,38,-24.3279050076376,44.7058823529412,0.054519368723099,-2,3,5077400.6,1127484.22194029,112.2,22.151749366585,45220.6622788956,3848.42042258329,14.6818194935885,0.769541673952581,0.809357675967197,0.0911655799699419,0.32165706985642,0.0478583239797555,0.464471787681134,0.0665102665982139,0.189253557458985,0.487543943680444,-0.573269628709378,1.18454661724442,0.75265072049322,0.28062015503876,"Normal",FALSE
